Town_Neighborhood,District,State,Latitude,Longitude,Number_of_Residents,Venue_ID,Venue_Name,Venue_Lat,Venue_Lon,Venue_Distance,Venue_Cat_ID,Venue_Category
TAMAN MOLEK,PASIR GUDANG,JOHOR,1.5305189735098281,103.78967985288237,2888,4d0ea3a13e306dcbf7e0a889,Kopi & Bread Molek,1.5298915682194092,103.79062270652857,126,4bf58dd8d48988d142941735,Asian Restaurant
TAMAN MOLEK,PASIR GUDANG,JOHOR,1.5305189735098281,103.78967985288237,2888,4d9c08716bd2a35da22cbfc8,新乐香茶餐室,1.5338068975486685,103.79404312681328,608,4bf58dd8d48988d142941735,Asian Restaurant
PERTANIAN,GELANG PATAH,JOHOR,1.545835538452416,103.62128006955956,4992,4ee16d562c5b955eefdfdce2,Selera rasa Seri menanti,1.54991145914698,103.62331970296171,507,4bf58dd8d48988d142941735,Asian Restaurant
PERTANIAN,GELANG PATAH,JOHOR,1.545835538452416,103.62128006955956,4992,4d31b2ddc75a6ea8b6b906ae,Restoran Choa Phraya Tom Yam,1.5511741556529692,103.62451728634713,694,4bf58dd8d48988d142941735,Asian Restaurant
PERTANIAN,GELANG PATAH,JOHOR,1.545835538452416,103.62128006955956,4992,4d081bc4c26ba143627d1717,Warung Kak Ani,1.5397728263674082,103.6271060842697,935,4bf58dd8d48988d142941735,Asian Restaurant
JOHOR JAYA BARAT,PASIR GUDANG,JOHOR,1.5444554117157046,103.79791075468628,3694,4d3b8e14af8ca143a9c1f8f6,Restoran Oktober 十月餐厅,1.5430916313161056,103.79401832188627,458,4bf58dd8d48988d142941735,Asian Restaurant
JOHOR JAYA BARAT,PASIR GUDANG,JOHOR,1.5444554117157046,103.79791075468628,3694,4d2fd5814db137045e7df55d,Restoren Man Janggut,1.541196,103.794278,543,4bf58dd8d48988d142941735,Asian Restaurant
JOHOR JAYA BARAT,PASIR GUDANG,JOHOR,1.5444554117157046,103.79791075468628,3694,4e8b938bd3e303e9db342168,祥 华人煎饼 Bakawali,1.5416461574198626,103.79437317018223,502,4bf58dd8d48988d142941735,Asian Restaurant
JOHOR JAYA BARAT,PASIR GUDANG,JOHOR,1.5444554117157046,103.79791075468628,3694,4d574e0f58856dcbe6c6646d,Kedai Makan Hao Yu 豪友点心楼,1.5396669505867142,103.79655456419943,553,4bf58dd8d48988d142941735,Asian Restaurant
BERTAM DELIMA,TEBRAU,JOHOR,1.5344003746989496,103.77346187690328,1515,503af4efe4b0ee7faf9ade58,Warung Depan Nestronics,1.5398497581481934,103.77395629882812,609,4bf58dd8d48988d142941735,Asian Restaurant
DESA TEBRAU,TEBRAU,JOHOR,1.55602735161405,103.7935282482632,1806,51e60ee8498ee81b4acc26d9,Sing Ting 新天面粉糕专卖店,1.5579705055162782,103.78866372558024,582,4bf58dd8d48988d142941735,Asian Restaurant
PUCUNG PERLING,PULAI,JOHOR,1.4941176661951556,103.68407503319513,1730,4bc31c392a89ef3b1087f488,Restoran Sayed,1.495892145335224,103.67961632971529,534,4bf58dd8d48988d156941735,Malay Restaurant
DESA TEBRAU,TEBRAU,JOHOR,1.55602735161405,103.7935282482632,1806,5929972451950e1087010d9c,2.8美食阁,1.5533649999999999,103.78509,984,4bf58dd8d48988d142941735,Asian Restaurant
KANGKAR TEBRAU BARU,TEBRAU,JOHOR,1.5344099576667036,103.76170824183338,1635,527c97dc11d206e597da0df0,Nasi Ayam Penyet Berempah,1.5355874066316593,103.75949115776623,279,4bf58dd8d48988d142941735,Asian Restaurant
KANGKAR TEBRAU BARU,TEBRAU,JOHOR,1.5344099576667036,103.76170824183338,1635,4ccd70e82dc43704605ece08,Norhakimi Seafood,1.5327195988905002,103.76428217458486,342,4bf58dd8d48988d142941735,Asian Restaurant
TAMAN DAHLIA,PULAI,JOHOR,1.5116441009091304,103.69369141027279,2743,50b8b1c8e4b0f3b793bb9d78,Angah D&C,1.5135408310389074,103.68914702681782,548,4edd64a0c7ddd24ca188df1a,Fish & Chips Shop
RUMAH PANGSA LARKIN,JOHOR BAHRU,JOHOR,1.5009615979655442,103.74606362062076,3304,51964376498ef76a73702095,Chicken Chop Hutan Bandar,1.5090222516233371,103.74672760675504,900,4edd64a0c7ddd24ca188df1a,Fish & Chips Shop
SKUDAI UTARA,GELANG PATAH,JOHOR,1.5212748670476393,103.67729201247623,2384,4f2185b8e4b03e0109a3cb88,Thyme Leaf Steak House,1.5247136218147654,103.68275283094627,718,4edd64a0c7ddd24ca188df1a,Fish & Chips Shop
PASIR GUDANG,PASIR GUDANG,JOHOR,1.4786042466316172,103.90389117500006,6974,5266890611d2ef2587c21c26,Cafe Bola Bola Chicken Chop Luaskan Kuasamu,1.4831486635316444,103.89951576758112,702,4edd64a0c7ddd24ca188df1a,Fish & Chips Shop
KANGKAR TEBRAU BARU,TEBRAU,JOHOR,1.5344099576667036,103.76170824183338,1635,4fba72b1e4b07e915b59a6a8,marley chiken chop,1.5330836076615242,103.76711252702292,619,4edd64a0c7ddd24ca188df1a,Fish & Chips Shop
TAMAN DAHLIA,PULAI,JOHOR,1.5116441009091304,103.69369141027279,2743,4e87c2baf79057a8f27bdc06,Soto Warisan,1.5089111539164348,103.696360374836,425,4d4b7105d754a06374d81259,Food
TAMAN DAHLIA,PULAI,JOHOR,1.5116441009091304,103.69369141027279,2743,4e15a8f9483b0d8571d2c81d,Nasi Lemak Bukit Kempas,1.51741328917716,103.69091835441746,712,4d4b7105d754a06374d81259,Food
TAMAN PUTRI,KULAI,JOHOR,1.6596886792500312,103.58370396621879,2295,4e808d0f722e9cc467e60351,Restoran D'Rimbun,1.653620165121676,103.58917934284595,909,4d4b7105d754a06374d81259,Food
TAMPOI INDAH,PULAI,JOHOR,1.5111322473684448,103.68253703010531,1857,4e68cdcdb0fb8e94c7f11854,Restoran Anggun Tmn Tampoi Utama,1.5039244338297981,103.68569916878279,876,4d4b7105d754a06374d81259,Food
BANDAR KULAI TENGAH,KULAI,JOHOR,1.6576188401538725,103.60240703623079,2039,4e3e53bf45dd68e327459a38,Bazar Ramadhan Temenggong Kulai,1.6517500491083004,103.59621600823324,949,4d4b7105d754a06374d81259,Food
BANDAR KULAI TIMOR,KULAI,JOHOR,1.653115071000039,103.6055662343182,2160,4e916ff60aafb4070c50d12a,Nasi Lemak Matahari,1.6519912949062343,103.59904568510008,736,4d4b7105d754a06374d81259,Food
BANDAR KULAI TIMOR,KULAI,JOHOR,1.653115071000039,103.6055662343182,2160,4e8ec9a646907a17cc3491b1,CoolBlog,1.6462046341866756,103.60778342282612,807,4d4b7105d754a06374d81259,Food
KAMPONG WADI HANA,JOHOR BAHRU,JOHOR,1.4747474969615717,103.7579789266539,2211,4e8bf93461af432b355d0138,Lepaque Cafe,1.4743102863523256,103.76675606136,977,4d4b7105d754a06374d81259,Food
KEEMBONG,PASIR GUDANG,JOHOR,1.5442233963000331,103.81355719030005,3918,4e6b7485b993d5439fc42f3c,EJ Cafe,1.548103486158935,103.81812968166962,667,4d4b7105d754a06374d81259,Food
KAMPONG POK BESAR,GELANG PATAH,JOHOR,1.3536712539762223,103.59010359971431,399,4db5659293a017099dea3858,Warung Pak Adam,1.3604250595176532,103.59118916855483,761,4d4b7105d754a06374d81259,Food
KEBANGSAAN,GELANG PATAH,JOHOR,1.5381065117097117,103.62930303500004,3418,4e8c3e160aaf7fe613df0760,Stulang Laut Seafood,1.5305822858960807,103.62464172910084,985,4d4b7105d754a06374d81259,Food
TEBING RUNTOH,GELANG PATAH,JOHOR,1.4270035005070143,103.65884769220284,208,4e923c169adf18f8826f8803,Gerai Mak Wan,1.4214785771634697,103.65466475486755,771,4d4b7105d754a06374d81259,Food
SKUDAI KIRI,PULAI,JOHOR,1.484477308633824,103.71207044223948,2549,4d1c397e7e10a35db7aefd82,Tok Ayah Danga Walk,1.4834472055538517,103.71857240009149,732,4d4b7105d754a06374d81259,Food
RAWA PERLING,PULAI,JOHOR,1.4766828797206195,103.6724055534412,2507,4e6eec631f6e63a4ea8b5501,Han She Stamed Rice 寒舍蒸饭馆,1.473115058424017,103.67763172803194,704,4d4b7105d754a06374d81259,Food
MAJEDEE BAHRU,JOHOR BAHRU,JOHOR,1.5093812653333647,103.76199664425931,1345,4e88559fb634338306aaac71,Medan Selera Kg Melayu,1.5123947202539416,103.75447808520971,901,4d4b7105d754a06374d81259,Food
BANDAR MASAI TENGAH,PASIR GUDANG,JOHOR,1.4900846780000283,103.88356406900006,5341,4e6e279752b1d151b7e52d50,Kafe Nuha,1.4850954637003317,103.87611487316963,997,4d4b7105d754a06374d81259,Food
BANDAR MASAI UTARA,PASIR GUDANG,JOHOR,1.4931000950952704,103.88252047609528,396,4e65aa59d164ddd5e7222231,Kedai Makan Kampung Ku,1.4938437204482224,103.87369835046968,985,4d4b7105d754a06374d81259,Food
BANDAR PLENTONG SELATAN,PASIR GUDANG,JOHOR,1.5257896217895084,103.8195043034211,4325,4e6d7d137d8bbfa9aecee8e1,Roti Canai Special {Plentong}路边,1.5207726411260458,103.82442613846642,782,4d4b7105d754a06374d81259,Food
CAHAYA MASAI,TEBRAU,JOHOR,1.5118470245000333,103.92709197926571,1421,4e64d0dcb61cd780899105bb,ahmad khan restoran,1.5040440000000002,103.9292442,901,4d4b7105d754a06374d81259,Food
PEKAN PANDAN,TEBRAU,JOHOR,1.5287421140000266,103.76717783680648,2707,4e51a6c4483bb770492ee610,Warung Bawah Pokok Tebrau 2,1.531929242685345,103.77544383172895,985,4d4b7105d754a06374d81259,Food
SRI PELANGI,JOHOR BAHRU,JOHOR,1.4770330782631846,103.77338801670182,3579,4e8fa62f2c5b7295bb89cd7e,Pak Atan Corner,1.482417019922642,103.77533979087858,637,4d4b7105d754a06374d81259,Food
BANDAR BARU UDA,JOHOR BAHRU,JOHOR,1.4945375310625428,103.70942379118755,2837,4e48ee991f6e29f10dc5b309,Bazar Ramadhan Kg Pasir,1.4959636392832474,103.70171978237927,871,4d4b7105d754a06374d81259,Food
PERMAS 2,PASIR GUDANG,JOHOR,1.5112294350540778,103.82371746027029,2713,4e7a1390b0fb56198fce6681,Restoran Buluh Betong Seafod,1.5166813903035918,103.82109118214822,673,4d4b7105d754a06374d81259,Food
TAMAN DAHLIA,PULAI,JOHOR,1.5116441009091304,103.69369141027279,2743,5a2680f22619ee03772ad512,Sushi King,1.51538506513818,103.68643644345993,908,4bf58dd8d48988d1d2941735,Sushi Restaurant
MOUNT AUSTIN,TEBRAU,JOHOR,1.5556473972237104,103.77901471350006,2477,5239326111d28f98f9885402,Dong Asia Kitchen,1.5612889176420175,103.78009332283028,639,4bf58dd8d48988d1d2941735,Sushi Restaurant
TAMAN DAHLIA,PULAI,JOHOR,1.5116441009091304,103.69369141027279,2743,55eac0c4498e8a2e7ca5b197,ECO RM2Shop,1.5131320882953538,103.70091959478023,821,52e816a6bcbc57f1066b7a54,Warehouse Store
KOTA MASAI,TEBRAU,JOHOR,1.4918663002778103,103.93573947038895,2618,5cea4f9afb8e59002ce89979,Ninso,1.4838862,103.93578000000001,888,52e816a6bcbc57f1066b7a54,Warehouse Store
KEMPAS,PULAI,JOHOR,1.5382063646316173,103.70282501552636,2843,58ec27c4f66b286ba146a3c7,Lazada Express,1.544606,103.705343,765,52e816a6bcbc57f1066b7a54,Warehouse Store
TAMAN DAHLIA,PULAI,JOHOR,1.5116441009091304,103.69369141027279,2743,4cdc897b6ad1a093f54af256,Medan Selera Pusat Perniagaan Taman Dahlia,1.5088628214420572,103.696376018094,430,4bf58dd8d48988d120951735,Food Court
TAMAN DAHLIA,PULAI,JOHOR,1.5116441009091304,103.69369141027279,2743,4ed314b2722e01c5858cfd2b,Gerai Hajah Rabiah,1.515178942283206,103.69729165640452,561,4bf58dd8d48988d120951735,Food Court
TAMAN DAHLIA,PULAI,JOHOR,1.5116441009091304,103.69369141027279,2743,59802432bcbf7a0787b3add1,Nasi Kukus D'cempaka,1.5154877103188245,103.697454995234,598,4bf58dd8d48988d120951735,Food Court
SETIA ENAU,TEBRAU,JOHOR,1.5803717054884054,103.75740078260478,3168,5752ba9c498eef496c1ce849,GCC COFFEE,1.5737217879330427,103.75648266482571,747,4bf58dd8d48988d120951735,Food Court
SETIA ENAU,TEBRAU,JOHOR,1.5803717054884054,103.75740078260478,3168,4b6fe576f964a52051ff2ce3,Hong Yun Dining Hub 鸿运茶餐室,1.5715103498983627,103.75661372772812,990,4bf58dd8d48988d120951735,Food Court
LARKIN,JOHOR BAHRU,JOHOR,1.4951946200175708,103.7448062574562,3058,4d4bb017b4b0a35d6aea13b4,Selera Johor,1.4973392783859945,103.74316737584444,300,4bf58dd8d48988d120951735,Food Court
LARKIN,JOHOR BAHRU,JOHOR,1.4951946200175708,103.7448062574562,3058,4eb8df41b8030fb5844e3c5f,ABC Istimewa,1.49730472780983,103.74315805392376,298,4bf58dd8d48988d120951735,Food Court
LARKIN,JOHOR BAHRU,JOHOR,1.4951946200175708,103.7448062574562,3058,57289bf6498e5d75bb31b398,Bulat Bulat Corner (BBC),1.4976643440915174,103.74919513096589,560,4bf58dd8d48988d120951735,Food Court
LARKIN,JOHOR BAHRU,JOHOR,1.4951946200175708,103.7448062574562,3058,4d081489143cb60c1b8c79a6,Medan Selera Kebayan,1.4960919186045003,103.74365884396721,162,4bf58dd8d48988d120951735,Food Court
LARKIN,JOHOR BAHRU,JOHOR,1.4951946200175708,103.7448062574562,3058,4d3b07961fc36dcb35e66cf5,Cenderawasih Corner,1.496728,103.739592,604,4bf58dd8d48988d120951735,Food Court
LARKIN,JOHOR BAHRU,JOHOR,1.4951946200175708,103.7448062574562,3058,4cbf3ea50d22ef3b29972c70,Warung Mana Lagi,1.4962677289659103,103.7375304145593,818,4bf58dd8d48988d120951735,Food Court
MASAI,PASIR GUDANG,JOHOR,1.4960158672031592,103.88769610832821,3887,558bc3b7498e3ef3fc82bef5,"Bazaar Jalan Tasek, Bandar Seri Alam",1.503648685867525,103.88529595019727,890,4bf58dd8d48988d120951735,Food Court
ARA CEMERLANG,TEBRAU,JOHOR,1.5653947814737132,103.80903837536846,1515,4dfe204caeb7ea26f9aabec4,Hoa Kee Food Court,1.5677834431173594,103.80123452485957,908,4bf58dd8d48988d120951735,Food Court
KAMPONG WADI HANA,JOHOR BAHRU,JOHOR,1.4747474969615717,103.7579789266539,2211,56fd182d498ee94bbdac1467,Ikan Bakar Tampin,1.4815865023689463,103.75719872386534,766,4bf58dd8d48988d120951735,Food Court
KAMPONG WADI HANA,JOHOR BAHRU,JOHOR,1.4747474969615717,103.7579789266539,2211,4bd577014e32d13a25d3c080,Cedar Point 食德福美食中心,1.4812540941759096,103.76259979674131,888,4bf58dd8d48988d120951735,Food Court
RUMAH PANGSA LARKIN,JOHOR BAHRU,JOHOR,1.5009615979655442,103.74606362062076,3304,4f0ae602e4b0e8907d06d86c,Kedai Berger Suria,1.5014453067763134,103.75496399392176,991,4bf58dd8d48988d120951735,Food Court
SRI AMAR,PASIR GUDANG,JOHOR,1.5201459611538677,103.76322157205132,1895,4ce2a2887e2e236aa5d2961b,Pandan City Food Court,1.524084076953227,103.76653119988848,572,4bf58dd8d48988d120951735,Food Court
SRI AMAR,PASIR GUDANG,JOHOR,1.5201459611538677,103.76322157205132,1895,4dde464afa769803ef8d4cfb,satay tmn molek,1.5244271297283674,103.76647392446993,598,4bf58dd8d48988d120951735,Food Court
SRI AMAR,PASIR GUDANG,JOHOR,1.5201459611538677,103.76322157205132,1895,4f58a602e4b0b27ea1913b01,Ikan bakar pandan.,1.5255537362826253,103.76831206921464,826,4bf58dd8d48988d120951735,Food Court
JAYA MAS,GELANG PATAH,JOHOR,1.4953810260000309,103.65325757930006,2451,4d1aaba470d76ea8d2194973,Medan Selera Bestmart,1.4968908985246838,103.65443516028456,213,4bf58dd8d48988d120951735,Food Court
TAMAN MUHIBBAH,KULAI,JOHOR,1.6185169131389143,103.61597840805562,3937,4fccc379e4b06828142bef88,21哩大排档,1.6237059999999999,103.610156,868,4bf58dd8d48988d120951735,Food Court
DESA RAHMAT,PULAI,JOHOR,1.5074240899130784,103.7014378507392,2401,4f4b0befe4b05ebee23cf715,Medan Selera @mart,1.5146413459728925,103.70341453624079,832,4bf58dd8d48988d120951735,Food Court
DESA RAHMAT,PULAI,JOHOR,1.5074240899130784,103.7014378507392,2401,4ebca7ff9a52ad50474c6d84,Sayang Selasih,1.5126050067953307,103.70696692935434,843,4bf58dd8d48988d120951735,Food Court
TAMAN ABAD,JOHOR BAHRU,JOHOR,1.4867153413200336,103.76014665800007,2175,4d35be532e56236a74843ab4,Family Food Court 大家胜,1.484281729913221,103.7600316793628,271,4bf58dd8d48988d120951735,Food Court
TAMAN ABAD,JOHOR BAHRU,JOHOR,1.4867153413200336,103.76014665800007,2175,4fb2f091e4b0fb410b80b4e2,美乐小贩中心 Food Court,1.4908616871677494,103.76315624788784,570,4bf58dd8d48988d120951735,Food Court
TAMAN ABAD,JOHOR BAHRU,JOHOR,1.4867153413200336,103.76014665800007,2175,4bef5cc7ea570f47dd4e8fd2,Kakilang Kopitiam 自己人,1.4825347361664816,103.76692403864166,886,4bf58dd8d48988d120951735,Food Court
ABAD JAYA 1,JOHOR BAHRU,JOHOR,1.4823179004375255,103.75674818237505,1811,4b5e7c4bf964a520849029e3,Medan Selera Larkin Bomba,1.4854390980012555,103.75019573371344,807,4bf58dd8d48988d120951735,Food Court
BANDAR SKUDAI TENGAH,GELANG PATAH,JOHOR,1.5378491716666922,103.66129917141672,2233,4ebf2c31cc212562acf03562,Medan Selera Pasar Peladang,1.5313959738814429,103.66681767151276,945,4bf58dd8d48988d120951735,Food Court
SELESA JAYA,GELANG PATAH,JOHOR,1.4933107508710024,103.64831136083878,4060,55ef9feb498e0631cf501c23,Restoran Ta Su 大樹茶餐室,1.4989174974576178,103.64863158335594,625,4bf58dd8d48988d120951735,Food Court
BUKIT SENYUM,JOHOR BAHRU,JOHOR,1.4743984555000331,103.76450345871059,2582,4d09b3ab82aaa0938742d2c2,Kak Ita Nasi Campur,1.4798393125460765,103.76626396021946,636,4bf58dd8d48988d120951735,Food Court
LUMBA KUDA,JOHOR BAHRU,JOHOR,1.4669703370697988,103.76644004379074,3069,5527920b498e4c2b6e2ffacd,Selera Pindang (Food Court),1.4638902599365615,103.76229618571173,574,4bf58dd8d48988d120951735,Food Court
SRI PULAI,KULAI,JOHOR,1.5519428128906536,103.64959145975004,5133,56189e76498e99e2d2b2713e,Arked Lestari K9,1.559236335016046,103.64888414855186,815,4bf58dd8d48988d120951735,Food Court
SRI SKUDAI,GELANG PATAH,JOHOR,1.5370980567843466,103.65289732621571,4352,4f17ac8de4b0b3455112bde4,BigFood,1.5413033849821678,103.65994970424632,913,4bf58dd8d48988d120951735,Food Court
KEBANGSAAN,GELANG PATAH,JOHOR,1.5381065117097117,103.62930303500004,3418,4d3c1232457cb60c027beca4,大学城113 美食,1.540219282032706,103.62921059907205,235,4bf58dd8d48988d120951735,Food Court
KEBANGSAAN,GELANG PATAH,JOHOR,1.5381065117097117,103.62930303500004,3418,4c0d05cb7189c9285152d6b6,Restoran Number One,1.5393388043484466,103.63015042880608,166,4bf58dd8d48988d120951735,Food Court
KEBANGSAAN,GELANG PATAH,JOHOR,1.5381065117097117,103.62930303500004,3418,4f041012e30090dfdb7704aa,Arked Kolej 9,1.54653569461146,103.62972875137831,939,4bf58dd8d48988d120951735,Food Court
GELANG PATAH UTARA,GELANG PATAH,JOHOR,1.4631827298936482,103.58356237682982,5381,4fdbe764e4b044e8222b85e5,Kuching Taste Kolo Mee,1.4555290205710183,103.58336650918295,852,4bf58dd8d48988d120951735,Food Court
DENAI,PULAI,JOHOR,1.5242428174324667,103.71198802733791,3727,5a4f8b933149b95ec5788436,Homies & Co. Food Park,1.5233379999999999,103.703244,978,4bf58dd8d48988d120951735,Food Court
LEMBAH KEMPAS,PULAI,JOHOR,1.5287676678750333,103.71172800968758,2889,4ca490f56bb1b71360fe8869,Medan Selera Kempas,1.5330393768914492,103.7147852979103,584,4bf58dd8d48988d120951735,Food Court
TERATAI,PASIR GUDANG,JOHOR,1.5603007036316108,103.61995987021056,2006,4f1cddcce4b01d7c6014ae10,Nasi Lemak Che' Nab,1.5682289513552663,103.6184075684724,899,4bf58dd8d48988d120951735,Food Court
KAMPONG BAHRU,PULAI,JOHOR,1.4708943921731157,103.74336758417313,1149,59f5adcba6031c3248414324,Murtabak Singapura (Sg.Chat),1.473855,103.73675,806,4bf58dd8d48988d120951735,Food Court
KAMPONG BAHRU,PULAI,JOHOR,1.4708943921731157,103.74336758417313,1149,4c3b074d62f1c92823d18e53,Annie's Corner,1.463954048723625,103.74422363167656,778,4bf58dd8d48988d120951735,Food Court
TAMBATAN,PULAI,JOHOR,1.4724690100769418,103.72847532216787,2051,56481a64498e35cb143b42ec,Urban Food Hall,1.4647980103796194,103.72747708626837,861,4bf58dd8d48988d120951735,Food Court
SRI JAYA,PULAI,JOHOR,1.500961491465152,103.6887038802094,2496,4c511659d797e21ec86e767b,Medan Selera Perling,1.497916510990878,103.68204152055634,815,4bf58dd8d48988d120951735,Food Court
PUCUNG PERLING,PULAI,JOHOR,1.4941176661951556,103.68407503319513,1730,4bd6d8b87b1876b043138d86,Restoran Queen Park,1.4944602480969402,103.67894952788208,571,4bf58dd8d48988d120951735,Food Court
NUSA INDAH,PULAI,JOHOR,1.4760826230000343,103.65134189461668,2585,4edb05090e61d46ad8d66ba6,黄金美食坊,1.471519907907179,103.6543095113458,605,4bf58dd8d48988d120951735,Food Court
BELIBIS PERLING,PULAI,JOHOR,1.4856518522473434,103.6789377230861,3627,4d2f9f0e96fe6ea839cf0d44,Kim Ling Food Court  金岭美食阁,1.4826361046561094,103.68131007275466,427,4bf58dd8d48988d120951735,Food Court
RAWA PERLING,PULAI,JOHOR,1.4766828797206195,103.6724055534412,2507,56f0d268498e7db4456e7448,Nasi Ayam Penyet Sarang Lebah,1.4733995637167183,103.66996761912728,455,4bf58dd8d48988d120951735,Food Court
RAWA PERLING,PULAI,JOHOR,1.4766828797206195,103.6724055534412,2507,523872c911d2c165ea4fc4ae,Medan Selera Jalan Layang,1.4736090611284602,103.66976189481322,451,4bf58dd8d48988d120951735,Food Court
TAMAN SRI SETIA,JOHOR BAHRU,JOHOR,1.4727733852424467,103.77005958366672,1015,4ed1d04a8b81b473984a92d7,Serene Park Hawker Centre,1.4720906522101889,103.774523657953,502,4bf58dd8d48988d120951735,Food Court
TAMAN SRI SETIA,JOHOR BAHRU,JOHOR,1.4727733852424467,103.77005958366672,1015,4bd3b89541b9ef3b79ef00e6,Restoran Ka Hoe 榕树下美食坊,1.4807680736894708,103.76665814702784,967,4bf58dd8d48988d120951735,Food Court
MAJEDEE BAHRU,JOHOR BAHRU,JOHOR,1.5093812653333647,103.76199664425931,1345,4c307a137cc0c9b6dd5fed9a,Azo 96 Murtabak Kg Melayu,1.5123677551032464,103.75445634408354,902,4bf58dd8d48988d120951735,Food Court
MAJEDEE BAHRU,JOHOR BAHRU,JOHOR,1.5093812653333647,103.76199664425931,1345,4b812a78f964a520f69830e3,Medan Selera Kampung Melayu Majidee,1.5123497222206066,103.75445823216444,901,4bf58dd8d48988d120951735,Food Court
KAMPONG MELAYU MAJEDEE I,JOHOR BAHRU,JOHOR,1.5201873826795125,103.75342620952568,3113,5497f654498ed7d33f5d198f,Aqibsha Corner,1.5149262181601757,103.74881677717104,778,4bf58dd8d48988d120951735,Food Court
PELABUHAN PASIR GUDANG,PASIR GUDANG,JOHOR,1.4464969863333583,103.90281101536465,1226,4cbf8e3f9ca854810b68b716,Kantin Kastam P. Gudang,1.4421240580964358,103.90658831596147,643,4bf58dd8d48988d120951735,Food Court
JOHOR JAYA TENGAH,PASIR GUDANG,JOHOR,1.5436634178919255,103.80936186254058,2282,4ca47a03d5a2a143f9d65190,Family Food Court,1.5443061294324385,103.80078140548004,957,4bf58dd8d48988d120951735,Food Court
SENIBONG,PASIR GUDANG,JOHOR,1.4865354711166865,103.81409957688335,4015,5a3266132632ec593eb8af00,Gerai Mbjb D'kontena,1.4948736632940784,103.81512934010648,935,4bf58dd8d48988d120951735,Food Court
BUKIT MUTIARA,TEBRAU,JOHOR,1.55361971139084,103.7145949104368,1315,55dfadce498e88af3b24779e,S86 Kopitiam,1.5465695052757686,103.71765207349534,855,4bf58dd8d48988d120951735,Food Court
MOUNT AUSTIN,TEBRAU,JOHOR,1.5556473972237104,103.77901471350006,2477,5596b035498ea7a4f966ac64,Yen Ninety Nine Kopitiam 九九美食閣,1.5590958797066,103.77255137334318,815,4bf58dd8d48988d120951735,Food Court
BANDAR ULU TIRAM UTARA,TEBRAU,JOHOR,1.6024764858333629,103.82084615441671,1449,56f4d8e4cd109155a25ce963,Food Court Ulu Tiram,1.5993022246322584,103.82310485122026,433,4bf58dd8d48988d120951735,Food Court
BANDAR ULU TIRAM UTARA,TEBRAU,JOHOR,1.6024764858333629,103.82084615441671,1449,56fa83e3498e5c9c474a3983,Medan Selera Klasik,1.5991497924401128,103.82309698019364,447,4bf58dd8d48988d120951735,Food Court
PERWIRA TUTA,GELANG PATAH,JOHOR,1.5288469072083668,103.66610882154171,3469,590a8bb3da2e0027ddaf20f3,Wang Wang Lai 旺旺来,1.524108,103.672445,880,4bf58dd8d48988d120951735,Food Court
DESA JAYA,TEBRAU,JOHOR,1.558184585894757,103.8046281886316,2746,526a101011d2b0f9bf74d094,Restoran Local Best 本地好美食天地,1.555858361997548,103.80387882560407,272,4bf58dd8d48988d120951735,Food Court
DESA JAYA,TEBRAU,JOHOR,1.558184585894757,103.8046281886316,2746,4ece2e42cc219860f4e26089,Medan Selera Desa Jaya,1.5557040558403354,103.80539285480356,288,4bf58dd8d48988d120951735,Food Court
PERUMAHAN UDA,JOHOR BAHRU,JOHOR,1.4989877118333697,103.71551247655563,4845,4ca4a1c1a73cb60c69c22278,Medan Selera Rahmat,1.4999117411065412,103.71898912783804,400,4bf58dd8d48988d120951735,Food Court
PERUMAHAN UDA,JOHOR BAHRU,JOHOR,1.4989877118333697,103.71551247655563,4845,4cd8dafaa423a35d390eee42,Medan Selera BBU,1.5002777087245611,103.71840476989746,352,4bf58dd8d48988d120951735,Food Court
PERMAS 2,PASIR GUDANG,JOHOR,1.5112294350540778,103.82371746027029,2713,4d06c33126adb1f70e77de70,新天满 XinThianMan Foodcourt,1.5054381654001747,103.82078828512552,722,4bf58dd8d48988d120951735,Food Court
PERMAS 2,PASIR GUDANG,JOHOR,1.5112294350540778,103.82371746027029,2713,59730852e075506cb4caba3e,Cendol Bakar (Kuala Selangor) caw. Permas Jaya,1.512107366904172,103.83006681879299,713,4bf58dd8d48988d120951735,Food Court
BUKIT KEMPAS,PULAI,JOHOR,1.5362919892222573,103.68965066113894,3440,4eb3b9de77c89727364611c5,Medan Selera,1.5343841305587516,103.6895297347229,212,4bf58dd8d48988d120951735,Food Court
RINTING MERANTI,PASIR GUDANG,JOHOR,1.4895978756000319,103.87767017340006,2792,4d5ca6d1e7f7548183be1c97,Today Market Food Court,1.4940772883064986,103.87251429988008,760,4bf58dd8d48988d120951735,Food Court
RINTING MERANTI,PASIR GUDANG,JOHOR,1.4895978756000319,103.87767017340006,2792,4df192d488772e1f814bd0b3,Mewah Cafe,1.4942255361420222,103.8725359392755,769,4bf58dd8d48988d120951735,Food Court
TAMAN MEGAH RIA,PASIR GUDANG,JOHOR,1.4889907932603113,103.8496536566302,2695,4c988966d799a1cddfc7b252,Heng Leong Food Court 新兴隆美食坊,1.4897468097877664,103.84949164708223,86,4bf58dd8d48988d120951735,Food Court
TAMAN MEGAH RIA,PASIR GUDANG,JOHOR,1.4889907932603113,103.8496536566302,2695,57da7cb9498e1a4da02268fb,福佳閣 taste paradise,1.4924174502155405,103.84444743438604,693,4bf58dd8d48988d120951735,Food Court
